unix_timestamp_ms,lastUpdateId,bid_price_0,bid_qty_0,bid_price_1,bid_qty_1,bid_price_2,bid_qty_2,bid_price_3,bid_qty_3,bid_price_4,bid_qty_4,bid_price_5,bid_qty_5,bid_price_6,bid_qty_6,bid_price_7,bid_qty_7,bid_price_8,bid_qty_8,bid_price_9,bid_qty_9,ask_price_0,ask_qty_0,ask_price_1,ask_qty_1,ask_price_2,ask_qty_2,ask_price_3,ask_qty_3,ask_price_4,ask_qty_4,ask_price_5,ask_qty_5,ask_price_6,ask_qty_6,ask_price_7,ask_qty_7,ask_price_8,ask_qty_8,ask_price_9,ask_qty_9
1764326127587,261591373476,1.113300,1412.830000,1.113200,638.940000,1.113100,14592.160000,1.113000,6663.060000,1.112900,5074.970000,1.112800,22670.530000,1.112700,7730.380000,1.112600,9944.360000,1.112500,49100.380000,1.112400,32063.280000,1.113400,44532.090000,1.113500,16512.900000,1.113600,26385.670000,1.113700,9643.880000,1.113800,666.250000,1.113900,7814.970000,1.114000,33239.580000,1.114100,34500.540000,1.114200,22312.270000,1.114300,29184.760000
1764326127838,261591379894,1.113300,1502.840000,1.113200,638.940000,1.113100,11093.160000,1.113000,3108.330000,1.112900,6260.580000,1.112800,22670.530000,1.112700,7730.050000,1.112600,9944.360000,1.112500,58315.930000,1.112400,32063.280000,1.113400,44752.260000,1.113500,16078.580000,1.113600,26385.740000,1.113700,9643.880000,1.113800,660.180000,1.113900,7814.970000,1.114000,29094.370000,1.114100,16561.260000,1.114200,21873.580000,1.114300,29184.760000
1764326128098,261591387057,1.113300,1247.510000,1.113200,638.940000,1.113100,11093.160000,1.113000,3108.330000,1.112900,6260.580000,1.112800,22670.530000,1.112700,7730.050000,1.112600,9944.360000,1.112500,58315.930000,1.112400,32063.280000,1.113400,44437.260000,1.113500,13260.020000,1.113600,26385.740000,1.113700,11050.000000,1.113800,418.710000,1.113900,14338.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,21873.580000,1.114300,29184.760000
1764326128349,261591392828,1.113300,1525.280000,1.113200,638.940000,1.113100,11093.160000,1.113000,3108.330000,1.112900,6260.580000,1.112800,23669.530000,1.112700,8396.050000,1.112600,9944.360000,1.112500,58315.930000,1.112400,32063.280000,1.113400,44437.260000,1.113500,14610.960000,1.113600,26385.740000,1.113700,9643.880000,1.113800,953.060000,1.113900,15337.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,21873.580000,1.114300,29184.760000
1764326128612,261591399534,1.113300,1483.740000,1.113200,638.940000,1.113100,11093.160000,1.113000,3108.330000,1.112900,6260.580000,1.112800,23669.530000,1.112700,8396.050000,1.112600,9944.360000,1.112500,58315.930000,1.112400,32063.280000,1.113400,44437.260000,1.113500,15161.330000,1.113600,25835.420000,1.113700,9643.880000,1.113800,1112.120000,1.113900,15337.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,21873.580000,1.114300,29184.760000
1764326128878,261591406753,1.113300,1349.670000,1.113200,638.940000,1.113100,11093.160000,1.113000,3108.330000,1.112900,6260.580000,1.112800,24002.530000,1.112700,8396.050000,1.112600,9944.360000,1.112500,58315.930000,1.112400,32063.280000,1.113400,44437.260000,1.113500,15161.330000,1.113600,25835.420000,1.113700,9643.880000,1.113800,1028.070000,1.113900,15670.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,21873.580000,1.114300,29184.760000
1764326129129,261591413615,1.113300,1309.480000,1.113200,638.940000,1.113100,11093.160000,1.113000,3108.330000,1.112900,6260.580000,1.112800,22306.670000,1.112700,6624.750000,1.112600,13411.980000,1.112500,58315.930000,1.112400,32063.280000,1.113400,44437.260000,1.113500,15161.330000,1.113600,25835.420000,1.113700,9643.880000,1.113800,797.930000,1.113900,15670.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,22775.480000,1.114300,29184.760000
1764326129379,261591419650,1.113300,1365.580000,1.113200,638.940000,1.113100,11093.160000,1.113000,3108.330000,1.112900,6260.580000,1.112800,22306.670000,1.112700,6624.750000,1.112600,13411.980000,1.112500,58315.930000,1.112400,32063.280000,1.113400,44437.260000,1.113500,15161.330000,1.113600,25835.420000,1.113700,9643.880000,1.113800,1100.580000,1.113900,15670.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,22775.480000,1.114300,29184.760000
1764326129640,261591426394,1.113300,1281.130000,1.113200,638.940000,1.113100,11048.710000,1.113000,3108.330000,1.112900,6260.580000,1.112800,22306.670000,1.112700,6624.750000,1.112600,13452.420000,1.112500,58315.930000,1.112400,32063.280000,1.113400,44437.260000,1.113500,15161.330000,1.113600,25835.420000,1.113700,9643.880000,1.113800,1033.770000,1.113900,15670.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,22815.860000,1.114300,29184.760000
1764326129914,261591433025,1.113300,1433.450000,1.113200,638.940000,1.113100,11019.070000,1.113000,3108.330000,1.112900,6260.580000,1.112800,22306.670000,1.112700,6624.750000,1.112600,13499.380000,1.112500,58315.930000,1.112400,32063.280000,1.113400,44437.260000,1.113500,15161.330000,1.113600,25835.420000,1.113700,9643.880000,1.113800,1052.350000,1.113900,15670.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,22842.780000,1.114300,29184.760000
1764326130177,261591439665,1.113300,1386.710000,1.113200,638.940000,1.113100,10900.510000,1.113000,3108.330000,1.112900,6260.580000,1.112800,22306.670000,1.112700,6624.750000,1.112600,13607.220000,1.112500,58315.930000,1.112400,32063.280000,1.113400,44437.260000,1.113500,15161.330000,1.113600,25835.420000,1.113700,9643.880000,1.113800,797.930000,1.113900,15670.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,22950.460000,1.114300,29184.760000
1764326130427,261591444949,1.113300,4795.430000,1.113200,638.940000,1.113100,10900.510000,1.113000,3108.330000,1.112900,6260.580000,1.112800,24002.530000,1.112700,8396.050000,1.112600,10139.600000,1.112500,58315.930000,1.112400,32063.280000,1.113400,15068.720000,1.113500,23010.650000,1.113600,25835.420000,1.113700,9643.880000,1.113800,955.000000,1.113900,15670.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,22950.460000,1.114300,29184.760000
1764326130695,261591452956,1.113300,4229.090000,1.113200,638.940000,1.113100,10900.510000,1.113000,3108.330000,1.112900,6260.580000,1.112800,24002.530000,1.112700,8396.050000,1.112600,10139.600000,1.112500,58315.930000,1.112400,32063.280000,1.113400,15068.720000,1.113500,22460.280000,1.113600,26385.740000,1.113700,9643.880000,1.113800,992.620000,1.113900,15670.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,22950.460000,1.114300,29184.760000
